time_index,date,vol_wass_betti0,vol_wass_betti1,vol_wass_entropy,log_wass_betti0,log_wass_betti1,log_wass_entropy,log_dtw_betti0,log_dtw_betti1,log_dtw_entropy,vol_dtw_betti0,vol_dtw_betti1,vol_dtw_entropy,SP500,VIX,BVOL,CVI,vol_btc_parkinson,vol_btc_rogers,fng_value,fng_classification,event_label,sp_ret,sp_vol7,fear&greed,vol_wass_clustering,vol_wass_degree_centrality,vol_wass_pagerank,log_wass_clustering,log_wass_degree_centrality,log_wass_pagerank,log_dtw_clustering,log_dtw_degree_centrality,log_dtw_pagerank,vol_dtw_clustering,vol_dtw_degree_centrality,vol_dtw_pagerank
1185,2023-11-19,1.2,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.2,0.0,0.0,4514.02001953125,13.8000001907348,19.06,59.8121,0.0003164490404327,0.0143278741048533,66.0,Greed,0,0.0,0.007060092997574743,66.0,0.9809893515852056,0.9808062051768056,0.1004722398188019,0.9809893515852056,0.9808062051768056,0.1004722398188019,0.6642748699154408,0.6651586635089346,0.1085611980113498,0.9726118367970252,0.972728327723237,0.1007564210676818
1186,2023-11-20,1.2,0.0,0.0,1.48,0.0,0.0,1.68,0.0,0.0,1.2,0.0,0.0,4547.3798828125,13.4099998474121,18.8,60.9534,0.0001979651036996,0.016955108827722,69.0,Greed,0,0.007390278097329839,0.0069628487335908545,69.0,0.9816757448150092,0.9815050766399503,0.1004804343993022,0.9816757448150092,0.9815050766399503,0.1004804343993022,0.6836321681587195,0.684407054210004,0.1069592041899078,0.971388474437995,0.9715250903470322,0.1008558478981362
1187,2023-11-21,1.2,0.0,0.0,1.4,0.0,0.0,1.58,0.0,0.0,1.2,0.0,0.0,4538.18994140625,13.3500003814697,18.8,61.6338,0.0008836792063882,0.0146123761800632,71.0,Greed,0,-0.0020209310950652926,0.0029321270397083005,71.0,0.9841480648185412,0.983977264320162,0.1004177327733422,0.9841480648185412,0.983977264320162,0.1004177327733422,0.701386526667154,0.7016766027171475,0.1063615196632431,0.9723819496300112,0.972513144768226,0.1008027057158107
1188,2023-11-22,1.2,0.0,0.0,1.42,0.0,0.0,1.6,0.0,0.0,1.2,0.0,0.0,4556.6201171875,12.8500003814697,19.25,60.3864,0.0012759363686963,0.0275572262282688,62.0,Greed,0,0.00406112922094648,0.003109498090157068,62.0,0.9835064533713448,0.9833470025353276,0.1004230599794597,0.9835064533713448,0.9833470025353276,0.1004230599794597,0.7026221240392594,0.7028391282323904,0.1054999613079725,0.9766665388779304,0.9767502631290668,0.1007043342964679
1189,2023-11-23,1.2,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4556.6201171875,12.8500003814697,19.25,60.3864,0.0001345333818505,0.0137108004561047,66.0,Greed,0,0.0,0.003173924092486088,66.0,0.9833935452547868,0.9832408986536691,0.1004152060772419,0.9833935452547868,0.9832408986536691,0.1004152060772419,0.6890384647004979,0.6899108548940537,0.1064429290756586,0.9779255402469514,0.9779904469741976,0.1006245951664022
1190,2023-11-24,1.2,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4559.339844,12.4600000381469,15.96,58.5447,0.0003353716269644,0.0234769623209913,66.0,Greed,0,0.0005968737227493026,0.003193363894824542,66.0,0.983379947039182,0.9832208030761836,0.1004095534475269,0.983379947039182,0.9832208030761836,0.1004095534475269,0.6967494837367625,0.6971685347482957,0.1047603291460279,0.9787320664450714,0.9787887534688228,0.1006256317222194
1191,2023-11-25,1.18,0.0,0.0,1.42,0.0,0.0,1.64,0.02,0.0533605199613507,1.18,0.0,0.0,4559.339844,12.4600000381469,15.96,58.5447,1.913698832677153e-05,0.0049562253340449,73.0,Greed,0,0.0,0.003193363894824542,73.0,0.9836309574721892,0.9834551515626704,0.1003978813734003,0.9836309574721892,0.9834551515626704,0.1003978813734003,0.7003092310595884,0.7000821246997705,0.1053983595190203,0.9802666336498916,0.980313737511828,0.1005536711817701
1192,2023-11-26,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,4559.339844,12.4600000381469,15.96,58.5447,0.0001109504807789,0.0122083453504955,73.0,Greed,0,0.0,0.003193363894824542,73.0,0.9851686158729632,0.9849963776635232,0.1003761926791162,0.9851686158729632,0.9849963776635232,0.1003761926791162,0.7146277947017378,0.7138299332400468,0.1050921666772127,0.980873313310447,0.9809164862071702,0.1005943301176651
1193,2023-11-27,1.18,0.0,0.0,1.38,0.0,0.0,1.64,0.0,0.6516513377237161,1.18,0.0,0.0,4550.43017578125,12.6899995803833,15.56,57.0745,0.0001711041883351,0.0167744114389224,66.0,Greed,0,-0.0019541575148154244,0.002028353121139767,66.0,0.985617372088325,0.9854474255931616,0.1003469565811748,0.985617372088325,0.9854474255931616,0.1003469565811748,0.7103454516595282,0.7096108054154486,0.1045828911516996,0.9816059163789552,0.9816377358378948,0.1005254323716807
1194,2023-11-28,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,4554.89013671875,12.6899995803833,15.61,55.9381,0.0005561005692749,0.0256963612889491,68.0,Greed,0,0.0009801185306033133,0.0018115184275664534,68.0,0.9837808857482188,0.9836342670495002,0.1004279120057397,0.9837808857482188,0.9836342670495002,0.1004279120057397,0.7106775785699997,0.7101336184168111,0.1057019395758436,0.983218281957404,0.9832438142019022,0.1004252810561079
1195,2023-11-29,1.18,0.0,0.0,1.44,0.0,0.0,1.66,0.0,0.0,1.18,0.0,0.0,4550.580078,12.9799995422363,15.82,56.2794,0.000141893587499,0.0150225200969597,72.0,Greed,0,-0.0009462486666813597,0.0009815638217940056,72.0,0.9834607542653548,0.9833208197070074,0.1004306213447031,0.9834607542653548,0.9833208197070074,0.1004306213447031,0.7060345468470076,0.7059441119029507,0.1063594762264113,0.980488409320827,0.9805196422462752,0.1005500179121287
1196,2023-11-30,1.18,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4567.7998046875,12.9200000762939,15.76,55.6321,9.393883953745124e-05,0.011215581842693,74.0,Greed,0,0.0037840728857294614,0.0018020931723306771,74.0,0.983406068139748,0.9832577673505982,0.1004178471104301,0.983406068139748,0.9832577673505982,0.1004178471104301,0.7105072308314757,0.7100654749425621,0.1060110828050703,0.9791225841846628,0.979161262421626,0.1005962238867732
1197,2023-12-01,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4594.6298828125,12.6300001144409,15.81,56.6932,0.0004317764730793,0.0169041413735072,71.0,Greed,0,0.005873742123607695,0.002767129777417557,71.0,0.983173065930418,0.982982050273591,0.1004198264060834,0.983173065930418,0.982982050273591,0.1004198264060834,0.703100372677118,0.7023331827225664,0.1069799580533164,0.9793903072200848,0.9794291415409012,0.1005911552827454
1198,2023-12-02,1.18,0.0,0.0,1.38,0.0,0.0,1.62,0.02,0.0,1.18,0.0,0.0,4594.6298828125,12.6300001144409,15.81,56.6932,0.0002477060988075,0.0122190261767904,74.0,Greed,0,0.0,0.002767129777417557,74.0,0.9842793045906488,0.9841078888598276,0.1004112053322348,0.9842793045906488,0.9841078888598276,0.1004112053322348,0.7143085112660581,0.7136865995760218,0.1060026492571356,0.978158163223082,0.9781975087217694,0.1006245338845216
1199,2023-12-03,1.18,0.0,0.0,1.4,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,4594.6298828125,12.6300001144409,15.81,56.6932,0.0001603633929412,0.0118848762944782,73.0,Greed,0,0.0,0.002767129777417557,73.0,0.9839686124407389,0.9837691192496036,0.1003854281592739,0.9839686124407389,0.9837691192496036,0.1003854281592739,0.7155381942613092,0.7146907360104573,0.1062441669143228,0.9804165869583108,0.9804582514665076,0.1005818963042125
1200,2023-12-04,1.18,0.0,0.0,1.4,0.0,0.0,1.64,0.0,0.0,1.2,0.0,0.0,4569.77978515625,13.079999923706,15.32,60.1359,0.0012190381060694,0.0232351407015551,74.0,Greed,0,-0.005408509126972105,0.0035895042549636143,74.0,0.983533025638168,0.9833353587433744,0.1003970668359602,0.983533025638168,0.9833353587433744,0.1003970668359602,0.7114214744583857,0.7108662616102503,0.1063806925233587,0.978392038989322,0.9784575379349644,0.1006396133178423
1201,2023-12-05,1.2,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.2,0.0,0.0,4567.18017578125,12.8500003814697,15.47,59.9366,0.0017493211551573,0.0354840479463855,75.0,Greed,0,-0.0005688697261614362,0.0036107029711077224,75.0,0.982642063228375,0.9824558878059492,0.1004120178558197,0.982642063228375,0.9824558878059492,0.1004120178558197,0.7049168461683114,0.7044861183958219,0.1072978002420045,0.9778335705738034,0.9779042017234952,0.1006560812092131
1202,2023-12-06,1.2,0.0,0.0,1.46,0.0,0.0,1.66,0.0,0.0,1.2,0.0,0.0,4549.339844,12.9700002670288,16.27,61.1265,0.0001162712634389,0.0115858624227592,72.0,Greed,0,-0.003906202754131116,0.0039506703298156365,72.0,0.9826365638681024,0.9824246154405566,0.1004081324933022,0.9826365638681024,0.9824246154405566,0.1004081324933022,0.7066524624780606,0.7062321707726891,0.106467835731865,0.9768417149547342,0.9769181693974648,0.1006932343564588
1203,2023-12-07,1.2,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,4585.589844,13.0600004196167,16.43,59.6739,0.0002578237615633,0.0174090447324754,72.0,Greed,0,0.007968189065455045,0.004840601298487234,72.0,0.9822710866333392,0.9820748520210592,0.1004205959750711,0.9822710866333392,0.9820748520210592,0.1004205959750711,0.7025798145086728,0.7023636872937027,0.1073333319457325,0.9768331585017228,0.9769094662556508,0.1007001176616222
1204,2023-12-08,1.2,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.2,0.0,0.0,4604.3701171875,12.3500003814697,16.42,59.8522,0.0004670989520637,0.0219549506898783,72.0,Greed,0,0.004095497815198801,0.004553756017066543,72.0,0.9822588237574588,0.9820623928964146,0.1004073554629176,0.9822588237574588,0.9820623928964146,0.1004073554629176,0.6996435405907205,0.6995863640061029,0.1073360808054449,0.9769434695732776,0.9770213370835584,0.1007095080567985
1205,2023-12-09,1.18,0.0,0.0,1.4,0.0,0.0,1.62,0.0,0.0,1.2,0.0,0.0,4604.3701171875,12.3500003814697,16.42,59.8522,0.000100306528361,0.0093484734587262,73.0,Greed,0,0.0,0.004553756017066543,73.0,0.982444984201988,0.9822627947173734,0.1004206068711138,0.982444984201988,0.9822627947173734,0.1004206068711138,0.6992151174232124,0.6992272794925528,0.1075493374703706,0.9761249213396962,0.976210738049244,0.1007309585695648
1206,2023-12-10,1.18,0.0,0.0,1.46,0.0,0.0,1.68,0.0,0.0,1.2,0.0,0.0,4604.3701171875,12.3500003814697,16.42,59.8522,3.659681146115175e-05,0.0073296010778988,74.0,Greed,0,0.0,0.004553756017066543,74.0,0.981454337439854,0.9812868352183164,0.1004439538159909,0.981454337439854,0.9812868352183164,0.1004439538159909,0.6871449292721377,0.6875130087331679,0.1075669670525941,0.9758389256943732,0.9759262607843664,0.1007466247350283
1207,2023-12-11,1.18,0.0,0.0,1.44,0.0,0.0,1.7,0.0,0.0,1.2,0.0,0.0,4622.43994140625,12.6300001144409,15.94,62.6361,0.0026118943790425,0.0460604562111465,74.0,Greed,0,0.003924494286698943,0.003922432798951714,74.0,0.979933126063618,0.9797668848259344,0.1005066174903114,0.979933126063618,0.9797668848259344,0.1005066174903114,0.6775835879503919,0.6782105149644584,0.1079704955359821,0.9747730317813158,0.974867250511943,0.1007676398737218
1208,2023-12-12,1.18,0.0,0.0,1.42,0.0,0.0,1.7,0.0,0.0,1.2,0.0,0.0,4643.7001953125,12.0699996948242,16.88,60.9347,0.0004020710080188,0.0233318963550083,67.0,Greed,0,0.00459935752021523,0.0039227303464068235,67.0,0.9798818265320232,0.979704453572108,0.1005225434766198,0.9798818265320232,0.979704453572108,0.1005225434766198,0.6730303476120474,0.6742866317146395,0.1081526359192822,0.972355314437756,0.9724639638280392,0.1008317271270271
1209,2023-12-13,1.2,0.0,0.0,1.42,0.0,0.0,1.72,0.0,0.0,1.2,0.0,0.0,4707.089844,12.1899995803833,17.11,60.4849,0.0015467122319922,0.0399824948135142,65.0,Greed,0,0.013650676404882489,0.0047556422175448546,65.0,0.9799800378482908,0.9797837511217368,0.100519312203701,0.9799800378482908,0.9797837511217368,0.100519312203701,0.6747700327266349,0.6753987441286937,0.1084908829954469,0.9719219739715568,0.9720357354332524,0.1008344217783034
1210,2023-12-14,1.2,0.0,0.0,1.44,0.0,0.0,1.74,0.0,0.0,1.22,0.0,0.0,4719.5498046875,12.4799995422363,17.45,58.2776,0.0005246603080504,0.0297041395346705,72.0,Greed,0,0.002647062431447411,0.004604705841879081,72.0,0.9793674516337512,0.9791704674563804,0.1005235532314977,0.9793674516337512,0.9791704674563804,0.1005235532314977,0.6667587843395552,0.6683193218639794,0.1080280965852912,0.9704585330619696,0.9705876131195148,0.1009403599490719
1211,2023-12-15,1.2,0.0,0.0,1.46,0.0,0.0,1.72,0.0,0.0,1.22,0.0,0.0,4719.18994140625,12.2799997329711,17.27,57.2951,0.0003905857456743,0.0147046499475009,70.0,Greed,0,-7.62494933082003e-05,0.004872259535206153,70.0,0.9789937605672848,0.9788132423438912,0.1005721657924513,0.9789937605672848,0.9788132423438912,0.1005721657924513,0.669932936931307,0.6711981773140072,0.1068901125828199,0.969934816696839,0.9700689930534456,0.1009480303758959
1212,2023-12-16,1.22,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.22,0.0,0.0,4719.18994140625,12.2799997329711,17.27,57.2951,0.0001797196345224,0.0153371059505416,67.0,Greed,0,0.0,0.004872259535206153,67.0,0.977978411502368,0.977813917200992,0.1005827757139907,0.977978411502368,0.977813917200992,0.1005827757139907,0.6565475804404239,0.6581462541820151,0.1074724839440154,0.9689179181416347,0.9690652310942988,0.1009825157348983
1213,2023-12-17,1.22,0.0,0.0,1.52,0.0,0.0,1.82,0.0,0.0,1.22,0.0,0.0,4719.18994140625,12.2799997329711,17.27,57.2951,0.0002428169919175,0.0109341647941862,73.0,Greed,0,0.0,0.004872259535206153,73.0,0.97746735992541,0.9772845633548868,0.1005581508089139,0.97746735992541,0.9772845633548868,0.1005581508089139,0.651126714315059,0.6528457264139627,0.1077512861780315,0.9672887057403636,0.9674454458710008,0.1010241040088062
