time_index,date,vol_wass_betti0,vol_wass_betti1,vol_wass_entropy,log_wass_betti0,log_wass_betti1,log_wass_entropy,log_dtw_betti0,log_dtw_betti1,log_dtw_entropy,vol_dtw_betti0,vol_dtw_betti1,vol_dtw_entropy,SP500,VIX,BVOL,CVI,vol_btc_parkinson,vol_btc_rogers,fng_value,fng_classification
133,2021/1/1,1.54,0.0,0.0,2.22,0.0,0.0,2.78,0.0,0.0,1.76,0.0,0.0,,,,,0.0002687209065901,0.0169789543140397,94.0,Extreme Greed
134,2021/1/2,1.5,0.0,0.0,2.2,0.0,0.0,2.74,0.0,0.0,1.76,0.0,0.0,,,,,0.0061670505340041,0.0691328819371178,94.0,Extreme Greed
135,2021/1/3,1.5,0.0,0.0,2.06,0.0,0.0,2.68,0.0,0.0,1.78,0.0,0.0,,,,,0.0021235502243454,0.0639082374352203,93.0,Extreme Greed
136,2021/1/4,1.48,0.0,0.0,2.06,0.0,0.0,2.6,0.0,0.0,1.66,0.0,0.0,3700.64990234375,26.9699993133544,97.44,115.9792,0.0083406433213422,0.1229395650776784,94.0,Extreme Greed
137,2021/1/5,1.5,0.0,0.0,2.04,0.0,0.0,2.58,0.0,0.0,1.64,0.0,0.0,3726.86010742187,25.3400001525878,97.77,116.2623,0.0061522944287543,0.0872103612019846,93.0,Extreme Greed
138,2021/1/6,1.48,0.0,0.0,2.02,0.0,0.0,2.6,0.0,0.0,1.6,0.0,0.0,3748.13989257812,25.0699996948242,101.73,124.8223,0.0033030152366376,0.0389261049891387,95.0,Extreme Greed
139,2021/1/7,1.52,0.0,0.0,2.0,0.0,0.0,2.68,0.0,0.0,1.62,0.0,0.0,3803.7900390625,22.3700008392334,102.33,142.2694,0.0033453044499523,0.0497942074507825,91.0,Extreme Greed
140,2021/1/8,1.5,0.0,0.0,1.94,0.0,0.0,2.54,0.0,0.0,1.66,0.0,0.0,3824.67993164062,21.5599994659423,102.99,142.4318,0.0060816536134046,0.0925572939029256,93.0,Extreme Greed
141,2021/1/9,1.5,0.0,0.0,1.9,0.0,0.0,2.6,0.0,0.0,1.62,0.0,0.0,,,,,0.0013459161111145,0.0437424287538362,93.0,Extreme Greed
142,2021/1/10,1.5,0.0,0.0,1.86,0.0,0.0,2.5,0.0,0.0,1.56,0.0,0.0,,,,,0.0071377002030262,0.096701137494949,94.0,Extreme Greed
143,2021/1/11,1.48,0.0,0.0,1.9,0.0,0.0,2.68,0.0,0.0,1.58,0.0,0.0,3799.61010742187,24.079999923706,116.39,143.328,0.0186363630942607,0.1859151832375451,90.0,Extreme Greed
144,2021/1/12,1.52,0.0,0.0,1.92,0.0,0.0,2.58,0.0,0.0,1.64,0.0,0.0,3801.18994140625,23.329999923706,116.1,154.584,0.0045141794269452,0.072341393319574,84.0,Extreme Greed
145,2021/1/13,1.38,0.0,0.0,1.82,0.0,0.0,2.46,0.0,0.0,1.66,0.0,0.0,3809.84008789062,22.2099990844726,116.5,147.6092,0.007392049264476,0.0787851209249717,78.0,Extreme Greed
146,2021/1/14,1.36,0.0,0.0,1.78,0.0,0.0,2.4,0.0,0.0,1.48,0.0,0.0,3795.5400390625,23.25,119.48,152.782,0.002347722145136,0.0457890534798572,83.0,Extreme Greed
147,2021/1/15,1.34,0.0,0.0,1.8,0.0,0.0,2.38,0.0,0.0,1.44,0.0,0.0,3768.25,24.3400001525878,119.77,152.8039,0.0063504099781995,0.0903626015223309,88.0,Extreme Greed
148,2021/1/16,1.32,0.0,0.0,1.78,0.0,0.0,2.32,0.0,0.0,1.4,0.0,0.0,,,,,0.0013298951216343,0.0420663237917166,84.0,Extreme Greed
149,2021/1/17,1.34,0.0,0.0,1.8,0.0,0.0,2.22,0.02,0.6687134749247905,1.42,0.0,0.0,,,,,0.0020281581764324,0.0577515088571174,79.0,Extreme Greed
150,2021/1/18,1.74,0.0,0.0,1.96,0.0,0.0,2.46,0.0,0.0,1.4,0.0,0.0,,,,,0.0016166667433615,0.044747967125429,79.0,Extreme Greed
151,2021/1/19,1.9,0.0,0.0,2.06,0.02,0.0,2.5,0.0,0.0,1.82,0.0,0.0,3798.90991210937,23.2399997711181,116.27,148.7246,0.0007527831937084,0.0369840650091407,80.0,Extreme Greed
152,2021/1/20,2.02,0.0,0.0,2.14,0.0,0.0,2.66,0.0,0.0,1.92,0.0,0.0,3851.85009765625,21.579999923706,118.97,138.3712,0.0023271752601069,0.0654805183653827,78.0,Extreme Greed
153,2021/1/21,2.04,0.0,0.0,2.16,0.0,0.0,2.68,0.0,0.0,1.94,0.0,0.0,3853.07006835937,21.3199996948242,121.54,130.9544,0.0094065487284688,0.0552449980316105,75.0,Greed
154,2021/1/22,2.02,0.0,0.0,2.1,0.0,0.0,2.74,0.02,0.0,1.98,0.0,0.0,3841.46997070312,21.9099998474121,122.21,127.7224,0.0086791317829318,0.1020367406622754,40.0,Fear
155,2021/1/23,2.0,0.0,0.0,2.08,0.0,0.0,2.72,0.0,0.0,2.14,0.0,0.0,,,,,0.0011973132352088,0.035837105954295,74.0,Greed
156,2021/1/24,2.02,0.0,0.0,2.12,0.0,0.0,2.7,0.0,0.0,1.98,0.0,0.0,,,,,0.0011877796218224,0.0409232653931501,70.0,Greed
157,2021/1/25,2.06,0.0,0.0,2.22,0.0,0.0,2.76,0.0,0.6916684040941083,1.98,0.0,0.0,3855.36010742187,23.1900005340576,121.45,124.5441,0.002379292736928,0.0741710104244411,74.0,Greed
158,2021/1/26,2.06,0.0,0.0,2.32,0.0,0.0,2.84,0.0,0.0,2.0,0.0,0.0,3849.6201171875,23.0200004577636,117.25,122.3167,0.0011029460204047,0.0460630432348349,71.0,Greed
159,2021/1/27,2.06,0.0,0.0,2.36,0.0,0.0,2.94,0.0,0.0,2.04,0.0,0.0,3750.77001953125,37.2099990844726,116.81,130.6129,0.0038510923735466,0.0606825596819445,78.0,Extreme Greed
160,2021/1/28,2.1,0.0,0.0,2.38,0.02,0.0,3.04,0.0,0.0,2.06,0.0,0.0,3787.3798828125,30.2099990844726,116.77,135.3365,0.0052122331199261,0.0523459321383184,55.0,Greed
161,2021/1/29,2.12,0.0,0.0,2.4,0.02,0.0,3.1,0.0,0.0,2.08,0.0,0.0,3714.23999023437,33.0900001525878,129.27,136.2992,0.0117457907014995,0.1314560879072284,77.0,Extreme Greed
162,2021/1/30,2.12,0.0,0.0,2.5,0.0,0.0,3.12,0.0,0.0,2.12,0.0,0.0,,,,,0.0011278759088566,0.0430195964829223,76.0,Extreme Greed
163,2021/1/31,2.14,0.0,0.0,2.54,0.02,0.0,3.16,0.04,0.0,2.14,0.0,0.0,,,,,0.0013272210408049,0.0396369714262134,78.0,Extreme Greed
164,2021/2/1,2.14,0.0,0.0,2.46,0.0,0.0,3.2,0.02,0.545284574578367,2.2,0.0,0.0,3773.86010742187,30.2399997711181,133.29,122.3231,0.0016329173343283,0.0472579114617046,77.0,Extreme Greed
165,2021/2/2,2.1,0.0,0.0,2.42,0.0,0.0,3.2,0.04,0.4324398940972097,2.18,0.0,0.0,3826.31005859375,25.5599994659423,124.48,122.1641,0.0017384817535705,0.0285385331716225,76.0,Extreme Greed
166,2021/2/3,2.1,0.0,0.0,2.48,0.0,0.0,3.16,0.0,0.6917822882689024,2.1,0.0,0.0,3830.169922,22.9099998474121,116.92,120.7915,0.0011253808846129,0.0107929754860687,78.0,Extreme Greed
167,2021/2/4,2.12,0.0,0.0,2.48,0.0,0.0,3.24,0.04,1.0413640097892325,2.14,0.0,0.0,3871.73999023437,21.7700004577636,116.92,119.7638,0.0013310819196635,0.042634450777262,80.0,Extreme Greed
168,2021/2/5,2.14,0.0,0.0,2.48,0.0,0.0,3.24,0.02,0.0,2.14,0.0,0.6439007937666855,3886.830078,20.8700008392334,112.05,116.1995,0.0006320241173092,0.0191862199050227,81.0,Extreme Greed
169,2021/2/6,2.14,0.0,0.0,2.48,0.0,0.0,3.24,0.04,0.6931460940533882,2.14,0.02,0.0,,,,,0.0016973650590472,0.0520307555798141,84.0,Extreme Greed
170,2021/2/7,2.16,0.0,0.0,2.52,0.0,0.0,3.32,0.02,0.0,2.22,0.0,0.0,,,,,0.0011503997913468,0.044371595542114,86.0,Extreme Greed
171,2021/2/8,1.72,0.0,0.0,2.28,0.0,0.0,3.02,0.0,0.0,2.34,0.0,0.0,3915.59008789062,21.2399997711181,107.9,127.3736,0.0135005535780723,0.0640276536323944,83.0,Extreme Greed
172,2021/2/9,1.62,0.0,0.0,2.36,0.0,0.0,3.12,0.0,0.0,1.9,0.0,0.0,3911.22998046875,21.6299991607666,121.49,125.7036,0.0013382282598985,0.0434073012495782,95.0,Extreme Greed
173,2021/2/10,1.54,0.0,0.0,2.32,0.0,0.0,3.02,0.0,0.0,1.78,0.0,0.0,3909.8798828125,21.9899997711181,111.36,122.9832,0.0018570338202709,0.0451393894305925,92.0,Extreme Greed
174,2021/2/11,1.54,0.0,0.0,2.32,0.0,0.0,2.94,0.0,0.0,1.74,0.0,0.0,3916.3798828125,21.25,111.46,122.1361,0.0030768421059704,0.0465754842496117,93.0,Extreme Greed
175,2021/2/12,1.42,0.0,0.0,2.2,0.0,0.0,3.02,0.0,0.0,1.66,0.0,0.0,3934.830078,19.9699993133544,111.23,120.1051,0.000858222238544,0.0342324285533219,92.0,Extreme Greed
176,2021/2/13,1.48,0.0,0.0,2.28,0.0,0.0,2.98,0.0,0.0,1.56,0.0,0.0,,,,,0.0004433954502367,0.0242473116446039,92.0,Extreme Greed
177,2021/2/14,1.48,0.0,0.0,2.22,0.0,0.0,3.04,0.0,0.0,1.62,0.0,0.0,,,,,0.0008710033612934,0.0277666580623873,95.0,Extreme Greed
178,2021/2/15,1.44,0.0,0.0,2.28,0.0,0.0,3.04,0.04,0.0,1.64,0.0,0.0,,,,,0.0010173745786973,0.0417856771414392,93.0,Extreme Greed
179,2021/2/16,1.46,0.0,0.0,2.16,0.0,0.0,2.94,0.0,0.0,1.6,0.0,0.0,3932.59008789062,21.4599990844726,105.19,120.7893,0.0014958596290341,0.0420280791537345,95.0,Extreme Greed
180,2021/2/17,1.42,0.0,0.0,2.16,0.02,0.0,2.94,0.0,0.0,1.62,0.0,0.0,3931.330078,21.5,105.93,118.7791,0.0016757415066688,0.0254558051206761,95.0,Extreme Greed
181,2021/2/18,1.44,0.0,0.0,2.16,0.0,0.0,2.78,0.0,0.0,1.6,0.0,0.0,3913.96997070312,22.4899997711181,105.9,118.3586,0.0002865192646005,0.0194749997638148,91.0,Extreme Greed
182,2021/2/19,1.44,0.0,0.0,2.16,0.0,0.0,2.8,0.0,0.0,1.58,0.0,0.0,3906.7099609375,22.0499992370605,101.6,112.3586,0.0033784909687596,0.0408325401942764,93.0,Extreme Greed
183,2021/2/20,1.42,0.0,0.0,2.04,0.0,0.0,2.76,0.04,0.6929366563202952,1.56,0.0,0.0,,,,,0.0009512421579814,0.0362406681898153,91.0,Extreme Greed
184,2021/2/21,1.36,0.0,0.0,1.96,0.0,0.0,2.74,0.0,0.0,1.52,0.0,0.0,,,,,0.0007845040999777,0.0278129297127673,91.0,Extreme Greed
185,2021/2/22,1.36,0.0,0.0,1.9,0.0,0.0,2.68,0.0,0.0,1.5,0.0,0.0,3876.5,23.4500007629394,100.43,121.8924,0.0093731171938219,0.1280136804124111,94.0,Extreme Greed
186,2021/2/23,1.36,0.0,0.0,1.96,0.0,0.0,2.62,0.0,0.0,1.44,0.0,0.0,3881.3701171875,23.1100006103515,121.76,132.4779,0.0116433550282066,0.1161854486466063,94.0,Extreme Greed
187,2021/2/24,1.34,0.0,0.0,1.88,0.0,0.0,2.6,0.0,0.0,1.46,0.0,0.0,3925.42993164062,21.3400001525878,125.37,125.6999,0.0024738325516443,0.0572390183066448,76.0,Extreme Greed
188,2021/2/25,1.36,0.0,0.0,1.9,0.0,0.0,2.56,0.0,0.0,1.46,0.0,0.0,3829.34008789062,28.8899993896484,124.14,121.3282,0.0034723575648708,0.0657612040943559,79.0,Extreme Greed
189,2021/2/26,1.34,0.0,0.0,1.88,0.0,0.0,2.54,0.0,0.0,1.46,0.0,0.0,3811.14990234375,27.9500007629394,127.99,118.0411,0.0025705542255048,0.0594967622519712,55.0,Greed
190,2021/2/27,1.34,0.0,0.0,1.92,0.0,0.0,2.64,0.0,0.0,1.42,0.0,0.0,,,,,0.0014699659460105,0.0472979353228269,56.0,Greed
191,2021/2/28,1.34,0.0,0.0,1.9,0.0,0.0,2.52,0.0,0.0,1.46,0.0,0.0,,,,,0.0021547134644457,0.0567543129475665,55.0,Greed
192,2021/3/1,1.34,0.0,0.0,1.92,0.0,0.0,2.56,0.0,0.0,1.44,0.0,0.0,3901.82006835937,23.3500003814697,112.53,115.0205,0.0034977199051846,0.0198369995938644,38.0,Fear
193,2021/3/2,1.32,0.0,0.0,1.78,0.0,0.0,2.38,0.0,0.0,1.48,0.0,0.0,3870.2900390625,24.1000003814697,112.45,109.748,0.001279674827193,0.039388535944596,78.0,Extreme Greed
194,2021/3/3,1.28,0.0,0.0,1.76,0.0,0.0,2.32,0.0,0.0,1.42,0.0,0.0,3819.71997070312,26.6700000762939,113.14,108.0387,0.0025803300033465,0.0574321236815479,78.0,Extreme Greed
195,2021/3/4,1.28,0.0,0.0,1.74,0.0,0.0,2.22,0.0,0.0,1.34,0.0,0.0,3768.46997070312,28.5699996948242,114.72,108.0862,0.002431576046128,0.0509832967037817,84.0,Extreme Greed
196,2021/3/5,1.24,0.0,0.0,1.68,0.0,0.0,2.18,0.0,0.0,1.34,0.0,0.0,3841.93994140625,24.6599998474121,115.85,108.9215,0.0012773877409167,0.0474964193086426,77.0,Extreme Greed
197,2021/3/6,1.22,0.0,0.0,1.66,0.0,0.0,2.1,0.0,0.0,1.26,0.0,0.0,,,,,0.0005544606728057,0.0346354674632814,77.0,Extreme Greed
198,2021/3/7,1.2,0.0,0.0,1.64,0.0,0.0,2.04,0.02,0.0,1.28,0.0,0.0,,,,,0.0008721624030622,0.0130510447755729,76.0,Extreme Greed
199,2021/3/8,1.2,0.0,0.0,1.58,0.0,0.0,2.02,0.0,0.0,1.24,0.0,0.0,3821.35009765625,25.4699993133544,114.42,104.4697,0.0010978085371763,0.0425903166589713,81.0,Extreme Greed
200,2021/3/9,1.2,0.0,0.0,1.6,0.0,0.0,2.08,0.0,0.0,1.26,0.0,0.0,3875.43994140625,24.0300006866455,115.85,104.073,0.0010221721573443,0.0172432211143187,81.0,Extreme Greed
201,2021/3/10,1.18,0.0,0.0,1.56,0.0,0.0,2.04,0.0,0.0,1.24,0.0,0.0,3898.81005859375,22.5599994659423,115.85,103.714,0.0018596910825638,0.0486767557573235,68.0,Greed
202,2021/3/11,1.18,0.0,0.0,1.58,0.0,0.0,2.06,0.02,0.0,1.24,0.0,0.0,3939.34008789062,21.9099998474121,102.03,104.4513,0.0014816553322243,0.0420499045744396,73.0,Greed
203,2021/3/12,1.18,0.0,0.0,1.58,0.0,0.0,2.04,0.0,0.0,1.22,0.0,0.0,3943.34008789062,20.6900005340576,102.04,102.9561,0.0007707284129131,0.0391660392932102,70.0,Greed
204,2021/3/13,1.18,0.0,0.0,1.56,0.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0,,,,,0.0031051180820133,0.0471190459364406,74.0,Greed
205,2021/3/14,1.18,0.0,0.0,1.62,0.0,0.0,1.94,0.0,0.0,1.2,0.0,0.0,,,,,0.0005202566936212,0.0152653049873778,78.0,Extreme Greed
206,2021/3/15,1.18,0.0,0.0,1.52,0.0,0.0,1.96,0.0,0.0,1.22,0.0,0.0,3968.93994140625,20.0300006866455,105.4,105.1197,0.0028482042998752,0.0481393492447546,76.0,Extreme Greed
207,2021/3/16,1.18,0.0,0.0,1.62,0.0,0.0,2.02,0.0,0.0,1.22,0.0,0.0,3962.7099609375,19.7900009155273,104.59,104.0305,0.0012730424190522,0.0497094040019334,71.0,Greed
208,2021/3/17,1.18,0.0,0.0,1.62,0.0,0.0,2.0,0.0,0.0,1.24,0.0,0.4061878680847108,3974.1201171875,19.2299995422363,104.23,104.7378,0.0022112433489858,0.0567798171742999,71.0,Greed
209,2021/3/18,1.18,0.0,0.0,1.6,0.02,0.0,2.04,0.0,0.0,1.24,0.0,0.5441088273332035,3915.4599609375,21.579999923706,105.59,100.9219,0.0037975581235288,0.0778848051231522,72.0,Greed
210,2021/3/19,1.18,0.0,0.0,1.58,0.0,0.0,2.0,0.0,0.0,1.24,0.0,0.0,3913.10009765625,20.9500007629394,104.43,96.2337,0.0008719321811294,0.0342557525321325,71.0,Greed
211,2021/3/20,1.18,0.0,0.0,1.54,0.0,0.0,1.94,0.0,0.0,1.24,0.0,0.0,,,,,0.0003410850185069,0.0289305265114545,75.0,Greed
212,2021/3/21,1.2,0.0,0.0,1.6,0.0,0.0,2.04,0.0,0.0,1.24,0.0,0.0,,,,,0.0008359777284821,0.0352933770207252,73.0,Greed
213,2021/3/22,1.2,0.0,0.0,1.56,0.0,0.0,2.1,0.0,0.0,1.26,0.0,0.0,3940.59008789062,18.8799991607666,104.09,86.4904,0.001987508482758,0.0374667164668832,70.0,Greed
214,2021/3/23,1.2,0.0,0.0,1.58,0.02,0.0,2.06,0.0,0.0,1.3,0.0,0.0,3910.52001953125,20.2999992370605,105.72,85.48,0.0007617903284168,0.0324444646128568,66.0,Greed
215,2021/3/24,1.2,0.0,0.0,1.62,0.0,0.0,2.08,0.0,0.0,1.22,0.0,0.0,3889.13989257812,21.2000007629394,105.35,91.8677,0.002702258300525,0.0626356976489002,65.0,Greed
216,2021/3/25,1.2,0.0,0.0,1.64,0.0,0.0,2.12,0.0,0.0,1.28,0.0,0.0,3909.52001953125,19.8099994659423,87.17,91.2313,0.0008539610667613,0.0316227405247339,60.0,Greed
217,2021/3/26,1.2,0.0,0.0,1.68,0.0,0.0,2.18,0.0,0.0,1.28,0.0,0.600772025914306,3974.5400390625,18.8600006103515,80.59,84.3373,0.0016043797666122,0.011543537297774,54.0,Neutral
218,2021/3/27,1.24,0.0,0.0,1.66,0.0,0.0,2.2,0.0,0.0,1.3,0.0,0.0,,,,,0.0006354700140676,0.0280089553744527,65.0,Greed
219,2021/3/28,1.26,0.0,0.0,1.7,0.0,0.0,2.18,0.0,0.0,1.3,0.0,0.0,,,,,0.0002740673542102,0.0197544582967452,74.0,Greed
220,2021/3/29,1.26,0.0,0.0,1.68,0.0,0.0,2.2,0.0,0.0,1.3,0.0,0.0,3971.09008789062,20.7399997711181,75.91,81.6573,0.0011497509504357,0.0331778022780136,72.0,Greed
221,2021/3/30,1.24,0.0,0.0,1.72,0.0,0.0,2.22,0.0,0.0,1.3,0.0,0.0,3958.55004882812,19.6100006103515,73.65,84.4167,0.0005108334679695,0.0225363813210417,72.0,Greed
222,2021/3/31,1.26,0.0,0.0,1.7,0.0,0.0,2.22,0.0,0.0,1.3,0.0,0.0,3972.88989257812,19.3999996185302,72.39,85.3284,0.0005061903863473,0.0266134128674725,76.0,Extreme Greed
223,2021/4/1,1.28,0.0,0.0,1.8,0.0,0.0,2.34,0.0,0.0,1.34,0.0,0.0,4019.8701171875,17.329999923706,72.09,82.6225,0.0001208502784099,0.0128067105379028,74.0,Greed
224,2021/4/2,1.28,0.0,0.0,1.76,0.0,0.0,2.28,0.0,0.0,1.32,0.0,0.0,,,,,0.0001986465605976,0.0179666725939076,74.0,Greed
225,2021/4/3,1.28,0.0,0.0,1.78,0.0,0.0,2.46,0.0,0.0,1.34,0.0,0.0,,,,,0.0006542471817805,0.0225412723903055,73.0,Greed
226,2021/4/4,1.3,0.0,0.0,1.82,0.04,0.0,2.44,0.0,0.0,1.38,0.0,0.0,,,,,0.0003260865729361,0.016363032666861,74.0,Greed
227,2021/4/5,1.34,0.0,0.0,1.78,0.0,0.0,2.54,0.0,0.0,1.4,0.0,0.0,4077.90991210937,17.9099998474121,67.71,80.3765,0.0005035180619565,0.0263541381283594,71.0,Greed
228,2021/4/6,1.46,0.0,0.0,1.84,0.0,0.0,2.7,0.0,0.0,1.44,0.0,0.0,4073.93994140625,18.1200008392334,65.8,80.9286,0.0003533065264266,0.0189582538258117,75.0,Greed
229,2021/4/7,1.48,0.0,0.0,1.84,0.0,0.0,2.74,0.0,0.0,1.58,0.0,0.0,4079.94995117187,17.1599998474121,67.59,79.9401,0.00107974430304,0.0282367042986805,72.0,Greed
230,2021/4/8,1.52,0.0,0.0,1.94,0.0,0.0,2.8,0.0,0.0,1.64,0.0,0.0,4097.169922,16.9500007629394,62.57,75.5952,0.0006692502184885,0.0133722060088712,73.0,Greed
231,2021/4/9,1.52,0.0,0.0,2.04,0.0,0.0,2.78,0.0,0.0,1.58,0.0,0.0,4128.7998046875,16.6900005340576,63.8,75.9618,0.0001349754657153,0.0137942139999216,70.0,Greed
232,2021/4/10,1.56,0.0,0.0,2.04,0.0,0.0,2.82,0.0,0.0,1.58,0.0,0.0,,,,,0.0010630096423832,0.0367416605018355,70.0,Greed
233,2021/4/11,1.56,0.0,0.0,2.1,0.0,0.0,2.78,0.0,0.0,1.62,0.0,0.0,,,,,0.0002253705115069,0.017164748696414,76.0,Extreme Greed
234,2021/4/12,1.56,0.0,0.0,2.08,0.0,0.0,2.82,0.0,0.0,1.56,0.0,0.0,4127.990234,16.9099998474121,61.51,83.044,0.0002733097844398,0.0211646983471124,74.0,Greed
235,2021/4/13,1.64,0.0,0.0,2.08,0.0,0.0,2.78,0.0,0.0,1.56,0.0,0.0,4141.589844,16.6499996185302,63.49,86.6793,0.0014167072645434,0.0159294386643239,74.0,Greed
236,2021/4/14,1.64,0.0,0.0,2.12,0.0,0.0,2.74,0.0,0.0,1.66,0.0,0.0,4124.660156,16.9899997711181,59.61,84.7738,0.0009884751371629,0.0368410774774451,75.0,Greed
237,2021/4/15,1.64,0.0,0.0,2.16,0.0,0.0,2.8,0.0,0.0,1.64,0.0,0.0,4170.419922,16.5699996948242,60.62,79.6018,0.0002362548041514,0.0183696581955275,79.0,Extreme Greed
238,2021/4/16,1.64,0.0,0.0,2.16,0.0,0.0,2.72,0.02,0.0,1.62,0.0,0.0,4185.47021484375,16.25,61.55,77.4506,0.0010706597295937,0.0355223000227614,78.0,Extreme Greed
239,2021/4/17,1.64,0.0,0.0,2.12,0.0,0.0,2.72,0.0,0.0,1.6,0.0,0.0,,,,,0.0004666979925056,0.0248372214985576,76.0,Extreme Greed
240,2021/4/18,1.66,0.0,0.0,2.12,0.0,0.0,2.64,0.0,0.0,1.58,0.0,0.0,,,,,0.0075565098267344,0.0954631530767139,79.0,Extreme Greed
241,2021/4/19,1.62,0.0,0.0,2.22,0.0,0.0,2.7,0.0,0.0,1.58,0.0,0.0,4163.259766,17.2900009155273,76.12,84.7606,0.0011451334757181,0.0394134058552242,74.0,Greed
242,2021/4/20,1.62,0.0,0.0,2.16,0.0,0.0,2.7,0.0,0.0,1.6,0.0,0.0,4134.93994140625,18.6800003051757,74.48,83.8959,0.001544117546531,0.0500816849283613,73.0,Greed
243,2021/4/21,1.62,0.0,0.0,2.2,0.0,0.0,2.74,0.0,0.0,1.58,0.0,0.0,4173.419922,17.5,74.32,82.9979,0.0011096652682337,0.0214128269563177,73.0,Greed
244,2021/4/22,1.6,0.0,0.0,2.14,0.0,0.0,2.68,0.0,0.0,1.6,0.0,0.0,4134.97998046875,18.7099990844726,71.52,86.8441,0.0029954518133392,0.058139429001696,65.0,Greed
245,2021/4/23,1.6,0.0,0.0,2.2,0.0,0.0,2.72,0.0,0.0,1.56,0.0,0.0,4180.169922,17.329999923706,77.36,91.6817,0.0028137385365495,0.0754147965241726,55.0,Greed
246,2021/4/24,1.62,0.0,0.0,2.18,0.0,0.0,2.7,0.0,0.0,1.66,0.0,0.0,,,,,0.0008058122724804,0.0344920153575115,37.0,Fear
247,2021/4/25,1.58,0.0,0.0,2.18,0.02,0.0,2.64,0.0,0.0,1.7,0.0,0.0,,,,,0.0016952082004023,0.0505657272048432,31.0,Fear
248,2021/4/26,1.58,0.0,0.0,2.08,0.0,0.0,2.68,0.0,0.0,1.66,0.0,0.0,4187.6201171875,17.6399993896484,78.01,84.3695,0.0040137536001919,0.0309547998265639,27.0,Fear
249,2021/4/27,1.44,0.0,0.0,1.94,0.0,0.0,2.5,0.0,0.0,1.62,0.0,0.0,4186.72021484375,17.5599994659423,78.13,80.0773,0.0005370975565395,0.0243990165208443,50.0,Neutral
250,2021/4/28,1.42,0.0,0.0,1.94,0.0,0.0,2.54,0.0,0.0,1.5,0.0,0.0,4183.18017578125,17.2800006866455,77.13,79.5036,0.0006512969734898,0.0300687334315784,59.0,Greed
251,2021/4/29,1.42,0.0,0.0,1.9,0.0,0.0,2.46,0.0,0.0,1.5,0.0,0.0,4211.47021484375,17.6100006103515,76.73,81.3187,0.000908429113804,0.0333330852183433,52.0,Neutral
252,2021/4/30,1.4,0.0,0.0,1.92,0.0,0.0,2.42,0.0,0.0,1.5,0.0,0.0,4181.169922,18.6100006103515,76.54,80.1239,0.0026672675126239,0.029812331193739,51.0,Neutral
253,2021/5/1,1.36,0.0,0.0,1.96,0.0,0.0,2.4,0.0,0.0,1.5,0.0,0.0,,,,,0.0002107950528735,0.0170493374506632,68.0,Greed
254,2021/5/2,1.42,0.0,0.0,1.94,0.0,0.0,2.44,0.0,0.0,1.44,0.0,0.0,,,,,0.0003439215794137,0.0169065961170315,66.0,Greed
255,2021/5/3,1.44,0.0,0.0,1.98,0.02,0.671563887072735,2.46,0.0,0.0,1.46,0.0,0.0,4192.660156,18.3099994659423,80.69,87.5319,0.000613329939014,0.0353343079965425,61.0,Greed
256,2021/5/4,1.42,0.0,0.0,2.0,0.0,0.0,2.52,0.04,0.0,1.48,0.0,0.0,4164.660156,19.4799995422363,81.63,93.9744,0.0019170075374049,0.0139471052603647,68.0,Greed
257,2021/5/5,1.4,0.0,0.0,2.0,0.04,0.6585656480912416,2.52,0.0,0.0,1.44,0.0,0.0,4167.589844,19.1499996185302,81.81,92.709,0.0028701214599357,0.0337536704994586,48.0,Neutral
258,2021/5/6,1.38,0.0,0.0,1.98,0.0,0.1689697918859976,2.5,0.0,0.0,1.44,0.0,0.0,4201.6201171875,18.3899993896484,83.55,91.1038,0.0009912214400718,0.0347578895543835,65.0,Greed
259,2021/5/7,1.4,0.0,0.0,1.94,0.0,0.0,2.44,0.0,0.0,1.42,0.0,0.0,4232.60009765625,16.6900005340576,82.68,88.804,0.0011999541056804,0.039093104375921,64.0,Greed
260,2021/5/8,1.4,0.0,0.0,1.9,0.0,0.0,2.44,0.0,0.0,1.4,0.0,0.0,,,,,0.0006596202924461,0.0247537253260148,67.0,Greed
261,2021/5/9,1.64,0.0,0.0,2.02,0.0,0.0,2.58,0.0,0.0,1.42,0.0,0.0,,,,,0.0008029543843925,0.0369013637511895,73.0,Greed
262,2021/5/10,1.7,0.0,0.0,2.06,0.0,0.0,2.62,0.0,0.0,1.68,0.0,0.0,4188.43017578125,19.6599998474121,81.78,99.0925,0.0033236308565314,0.0615596413153377,72.0,Greed
263,2021/5/11,1.78,0.0,0.0,2.06,0.0,0.0,2.56,0.0,0.0,1.74,0.0,0.0,4152.10009765625,21.8400001525878,83.05,98.634,0.0005951159745928,0.0299749567452065,61.0,Greed
264,2021/5/12,1.78,0.0,0.0,2.08,0.0,0.0,2.56,0.0,0.0,1.82,0.0,0.0,4063.0400390625,27.5900001525878,83.21,101.9581,0.0097610219363675,0.0592873864761953,68.0,Greed
265,2021/5/13,1.8,0.0,0.0,2.08,0.0,0.0,2.68,0.0,0.0,1.82,0.0,0.0,4112.5,23.1299991607666,92.12,103.177,0.0028293204683527,0.065081093871822,31.0,Fear
266,2021/5/14,1.78,0.0,0.0,2.18,0.0,0.0,2.7,0.0,0.0,1.92,0.0,0.0,4173.85009765625,18.8099994659423,91.84,104.2905,0.0009471422114081,0.0375001267228366,26.0,Fear
